,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
7615,FAMILY,4.2,117461,,5000000,Free,0.0,Everyone,"June 29, 2018"
7616,GAME,3.9,108336,62.0,1000000,Free,0.0,Everyone,"June 27, 2016"
7617,FAMILY,4.4,412,22.0,10000,Paid,2.99,Everyone ,"June 30, 2016"
7618,GAME,4.1,4107,40.0,50000,Paid,4.99,Everyone,"July 16, 2015"
7619,GAME,4.3,3904,5.5,10000,Paid,2.99,Everyone ,"September 10, 2014"
7620,FAMILY,3.9,1213,18.0,10000,Paid,2.99,Everyone,"June 25, 2015"
7621,GAME,4.0,14563,74.0,1000000,Free,0.0,Everyone ,"December 22, 2017"
7622,FAMILY,,5,16.0,1000,Free,0.0,Everyone,"February 10, 2018"
7623,FAMILY,5.0,1,64.0,100,Free,0.0,Everyone,"May 22, 2017"
7624,FAMILY,4.2,17786,16.0,1000000,Free,0.0,Everyone,"May 14, 2018"
7625,SHOPPING,4.3,199,25.0,10000,Free,0.0,Everyone,"August 2, 2018"
7626,FINANCE,4.5,175,12.0,10000,Free,0.0,Everyone,"August 3, 2018"
7627,FAMILY,4.5,709,18.0,5000,Paid,2.99,Everyone,"April 20, 2015"
7628,LIFESTYLE,3.9,987,4.5,10000,Free,0.0,Everyone,"August 29, 2017"
7629,FAMILY,,9,77.0,100,Paid,2.99,Everyone,"March 22, 2017"
7630,FAMILY,4.5,81001,85.0,1000000,Free,0.0,Everyone,"April 27, 2018"
7631,PARENTING,3.5,159,85.0,10000,Free,0.0,Everyone,"July 31, 2018"
7632,LIFESTYLE,3.6,581,26.0,100000,Free,0.0,Everyone,"March 4, 2018"
7633,TOOLS,1.9,12,2.0,1000,Free,0.0,Everyone,"October 20, 2017"
7634,LIFESTYLE,4.3,87,3.9,10000,Free,0.0,Everyone,"March 16, 2018"
7635,NEWS_AND_MAGAZINES,3.2,77,11.0,5000,Free,0.0,Everyone,"March 12, 2018"
7636,SHOPPING,1.6,8,18.0,1000,Free,0.0,Everyone,"May 3, 2018"
7637,COMMUNICATION,4.2,21,8.7,5000,Free,0.0,Everyone,"July 24, 2018"
7638,LIFESTYLE,4.9,206,3.9,1000,Free,0.0,Everyone,"June 20, 2017"
7639,BUSINESS,4.4,373,4.0,10000,Free,0.0,Everyone,"February 16, 2018"
7640,FAMILY,3.6,32416,,1000000,Free,0.0,Everyone,"July 10, 2017"
7641,MAPS_AND_NAVIGATION,3.4,168,53.0,10000,Free,0.0,Everyone,"May 1, 2018"
7642,GAME,,9,4.9,1000,Free,0.0,Everyone,"April 15, 2018"
7643,GAME,4.7,8038,52.0,100000,Free,0.0,Teen,"July 12, 2018"
7644,FINANCE,2.9,320,23.0,10000,Free,0.0,Everyone,"June 14, 2018"
7645,BUSINESS,4.3,327,13.0,10000,Free,0.0,Everyone,"June 25, 2018"
7646,FINANCE,4.4,5,30.0,1000,Free,0.0,Everyone,"April 25, 2018"
7647,SOCIAL,4.3,420,18.0,50000,Free,0.0,Everyone,"December 19, 2016"
7648,GAME,4.6,963,4.1,50000,Free,0.0,Everyone,"April 18, 2017"
7649,PRODUCTIVITY,4.6,38,13.0,1000,Free,0.0,Everyone,"July 17, 2018"
7650,GAME,4.2,6947,20.0,500000,Free,0.0,Everyone,"October 25, 2017"
7651,PRODUCTIVITY,3.5,16,21.0,1000,Free,0.0,Everyone,"July 20, 2018"
7652,LIFESTYLE,,0,12.0,500,Free,0.0,Everyone,"February 28, 2018"
7653,FINANCE,2.9,252,18.0,10000,Free,0.0,Everyone,"October 11, 2017"
7654,BUSINESS,4.4,26572,41.0,1000000,Free,0.0,Everyone,"July 24, 2018"
7655,FINANCE,4.7,65,12.0,5000,Free,0.0,Everyone,"June 12, 2018"
7656,FINANCE,4.5,159,14.0,1000,Free,0.0,Everyone,"September 12, 2017"
7657,FINANCE,4.4,218,,10000,Free,0.0,Everyone,"June 8, 2017"
7658,PARENTING,2.0,23,,100,Paid,4.59,Everyone,"June 19, 2016"
7659,LIFESTYLE,4.7,12,6.0,500,Free,0.0,Everyone,"February 26, 2018"
7660,GAME,4.4,248417,17.0,5000000,Free,0.0,Teen,"February 10, 2015"
7661,FINANCE,4.4,137,400.0,10000,Free,0.0,Everyone,"June 26, 2013"
7662,FAMILY,4.4,102215,42.0,1000000,Free,0.0,Teen,"June 25, 2018"
7663,FAMILY,,0,54.0,100,Free,0.0,Everyone,"January 30, 2018"
7664,FAMILY,4.5,41,11.0,1000,Free,0.0,Everyone,"June 15, 2017"
7665,GAME,3.5,23,37.0,1000,Paid,0.99,Everyone,"December 27, 2017"
7666,GAME,4.2,33,13.0,1000,Free,0.0,Teen,"July 1, 2018"
7667,TRAVEL_AND_LOCAL,3.7,19,6.5,1000,Free,0.0,Everyone,"April 17, 2018"
7668,TOOLS,4.4,15911,16.0,1000000,Free,0.0,Everyone,"June 30, 2018"
7669,MAPS_AND_NAVIGATION,3.4,1147,19.0,100000,Free,0.0,Everyone,"May 28, 2018"
7670,SOCIAL,4.3,64,3.3,50000,Free,0.0,Teen,"March 22, 2018"
7671,FINANCE,3.6,180,35.0,10000,Free,0.0,Everyone,"October 6, 2017"
7672,MAPS_AND_NAVIGATION,4.6,2681,6.3,100000,Free,0.0,Everyone,"September 25, 2017"
7673,FAMILY,4.6,7,12.0,500,Free,0.0,Everyone ,"March 21, 2018"
7674,LIFESTYLE,4.2,251,5.0,10000,Free,0.0,Everyone,"March 22, 2018"
7675,FAMILY,4.3,9465,43.0,500000,Free,0.0,Everyone,"July 8, 2018"
7676,FAMILY,3.8,128,2.9,10000,Free,0.0,Teen,"July 11, 2016"
7677,TOOLS,1.4,20,4.1,1000,Free,0.0,Everyone,"July 6, 2018"
7678,MEDICAL,4.4,38,8.5,1000,Free,0.0,Everyone,"July 30, 2014"
7679,MEDICAL,,6,7.0,1000,Free,0.0,Everyone,"July 30, 2016"
7680,FAMILY,4.0,4607,19.0,100000,Free,0.0,Everyone,"March 12, 2018"
7681,FAMILY,,1,16.0,10,Free,0.0,Everyone,"June 20, 2018"
7682,BUSINESS,4.6,70,14.0,1000,Free,0.0,Everyone,"February 11, 2015"
7683,MEDICAL,3.9,22,801.0,5000,Free,0.0,Everyone,"March 6, 2017"
7684,LIFESTYLE,3.8,85,5.6,5000,Free,0.0,Teen,"March 6, 2015"
7685,TOOLS,4.7,92958,36.0,1000000,Free,0.0,Everyone,"July 27, 2018"
7686,TOOLS,4.2,242,3.2,10000,Free,0.0,Everyone,"October 6, 2016"
7687,BUSINESS,4.3,236,7.0,50000,Free,0.0,Everyone,"March 9, 2018"
7688,FAMILY,4.1,187,2.9,10000,Free,0.0,Everyone,"September 13, 2016"
7689,FAMILY,4.3,1018,35.0,100000,Free,0.0,Everyone,"June 28, 2017"
7690,TOOLS,4.2,7935,21.0,1000000,Free,0.0,Everyone,"January 8, 2018"
7691,PRODUCTIVITY,,0,5.8,500,Free,0.0,Everyone,"August 17, 2017"
7692,FAMILY,3.6,13,4.7,500,Free,0.0,Everyone,"September 4, 2016"
7693,GAME,4.6,132282,20.0,1000000,Free,0.0,Everyone,"July 31, 2018"
7694,PERSONALIZATION,,1,3.9,10,Free,0.0,Everyone,"August 14, 2017"
7695,TOOLS,4.3,34,12.0,1000,Free,0.0,Everyone,"February 25, 2018"
7696,FAMILY,5.0,4,7.8,100,Free,0.0,Teen,"June 25, 2018"
7697,BUSINESS,5.0,4,24.0,100,Free,0.0,Everyone,"July 24, 2018"
7698,GAME,5.0,5,12.0,100,Free,0.0,Everyone,"August 6, 2018"
7699,BUSINESS,4.5,56,,1000,Free,0.0,Everyone,"March 5, 2018"
7700,LIFESTYLE,3.8,2548,4.9,100000,Free,0.0,Everyone,"January 30, 2018"
7701,TOOLS,3.9,116,3.3,10000,Free,0.0,Everyone,"December 18, 2016"
7702,BUSINESS,,3,5.4,100,Free,0.0,Everyone,"July 24, 2018"
7703,FAMILY,,5,2.4,100,Free,0.0,Everyone,"January 29, 2017"
7704,COMMUNICATION,4.8,34443,27.0,1000000,Free,0.0,Teen,"June 28, 2018"
7705,FAMILY,4.1,7,22.0,500,Free,0.0,Everyone,"September 17, 2016"
7706,TOOLS,4.0,1,1.2,100,Free,0.0,Everyone,"June 20, 2018"
7707,FAMILY,4.8,124,2.5,500,Free,0.0,Everyone,"August 23, 2016"
7708,TOOLS,4.8,36557,14.0,1000000,Free,0.0,Everyone,"August 3, 2018"
7709,FAMILY,4.4,8,6.8,500,Free,0.0,Everyone,"November 10, 2017"
7710,LIFESTYLE,,2,1.2,100,Free,0.0,Everyone,"May 11, 2016"
7711,FAMILY,4.1,78,787.0,10000,Free,0.0,Everyone,"February 26, 2017"
7712,SOCIAL,,0,4.9,5,Free,0.0,Everyone,"July 24, 2018"
7713,SPORTS,,45,5.3,5000,Free,0.0,Everyone,"October 24, 2017"
7714,TOOLS,,37,6.5,100,Free,0.0,Everyone,"August 5, 2018"
7715,FAMILY,4.4,475020,69.0,5000000,Free,0.0,Everyone ,"July 26, 2018"
7716,TRAVEL_AND_LOCAL,4.3,15,14.0,10000,Free,0.0,Everyone,"July 6, 2018"
7717,NEWS_AND_MAGAZINES,3.7,7,3.4,1000,Free,0.0,Everyone ,"May 18, 2018"
7718,FAMILY,4.3,59152,50.0,1000000,Free,0.0,Everyone ,"March 29, 2018"
7719,COMMUNICATION,,10,8.1,1000,Free,0.0,Everyone,"November 28, 2016"
7720,TOOLS,,0,1.7,100,Free,0.0,Everyone,"April 26, 2018"
7721,FAMILY,4.3,2871,18.0,100000,Free,0.0,Everyone,"May 8, 2015"
7722,FINANCE,2.7,36,18.0,1000,Free,0.0,Everyone,"July 10, 2018"
7723,FAMILY,4.4,19207,36.0,100000,Free,0.0,Everyone,"September 19, 2016"
7724,COMMUNICATION,,3,8.1,500,Free,0.0,Everyone,"November 28, 2016"
7725,BOOKS_AND_REFERENCE,4.5,8,5.1,500,Free,0.0,Everyone,"July 13, 2018"
7726,FINANCE,,0,1.6,10,Free,0.0,Everyone,"April 17, 2017"
7727,GAME,4.2,4,61.0,10,Free,0.0,Everyone,"May 13, 2018"
7728,BUSINESS,,0,4.1,500,Free,0.0,Everyone,"January 12, 2018"
7729,NEWS_AND_MAGAZINES,3.7,24,10.0,5000,Free,0.0,Everyone,"December 24, 2015"
7730,TOOLS,,1,237.0,10,Paid,0.99,Everyone,"July 4, 2016"
7731,BUSINESS,5.0,2,3.4,5,Free,0.0,Everyone,"June 3, 2017"
7732,TRAVEL_AND_LOCAL,,0,18.0,5,Free,0.0,Everyone,"April 26, 2018"
7733,COMMUNICATION,4.2,1044,3.5,100000,Free,0.0,Everyone,"May 30, 2018"
7734,GAME,3.9,783,3.4,100000,Free,0.0,Everyone,"October 18, 2014"
7735,PRODUCTIVITY,,0,9.1,10,Free,0.0,Everyone,"June 25, 2018"
7736,COMMUNICATION,4.5,192,15.0,10000,Free,0.0,Everyone,"February 12, 2018"
7737,PRODUCTIVITY,,0,14.0,1,Free,0.0,Everyone,"July 19, 2018"
7738,COMMUNICATION,3.5,10,3.8,100,Paid,1.49,Everyone,"May 12, 2018"
7739,BOOKS_AND_REFERENCE,4.7,28237,10.0,100000,Free,0.0,Everyone,"April 22, 2018"
7740,GAME,4.2,3247,26.0,500000,Free,0.0,Teen,"July 25, 2017"
7741,FAMILY,4.4,134,,10000,Free,0.0,Teen,"February 24, 2018"
7742,FAMILY,4.7,55,3.3,1000,Free,0.0,Everyone,"July 24, 2018"
7743,FAMILY,4.6,222,15.0,10000,Free,0.0,Everyone,"March 28, 2018"
7744,GAME,4.0,119368,19.0,10000000,Free,0.0,Teen,"February 21, 2017"
7745,TOOLS,,0,3.7,10,Paid,1.49,Everyone,"May 18, 2018"
7746,FAMILY,2.5,706,,10000,Free,0.0,Everyone,"March 14, 2018"
7747,BOOKS_AND_REFERENCE,,0,2.1,100,Free,0.0,Everyone,"December 7, 2015"
7748,BUSINESS,,0,11.0,10,Free,0.0,Everyone,"April 24, 2018"
7749,GAME,3.8,4552,43.0,100000,Free,0.0,Everyone,"October 26, 2016"
7750,LIFESTYLE,4.7,499,6.9,50000,Free,0.0,Everyone,"May 10, 2018"
7751,FAMILY,4.5,108130,40.0,5000000,Free,0.0,Teen,"August 3, 2018"
7752,GAME,4.6,293086,,5000000,Free,0.0,Everyone,"October 22, 2015"
7753,GAME,4.6,8778,36.0,100000,Free,0.0,Teen,"January 2, 2018"
7754,SPORTS,5.0,17,1.5,50,Free,0.0,Everyone,"December 8, 2017"
7755,FAMILY,3.9,29,37.0,1000,Free,0.0,Everyone ,"May 4, 2018"
7756,PRODUCTIVITY,5.0,8,22.0,100,Free,0.0,Everyone,"March 6, 2018"
7757,BUSINESS,,0,3.3,50,Free,0.0,Everyone,"February 23, 2018"
7758,TOOLS,2.3,395,2.6,100000,Free,0.0,Everyone,"August 5, 2018"
7759,FAMILY,,4,34.0,100,Free,0.0,Everyone,"October 5, 2016"
7760,MAPS_AND_NAVIGATION,3.6,695,2.9,100000,Free,0.0,Everyone,"January 28, 2018"
7761,FAMILY,4.0,42,12.0,1000,Free,0.0,Everyone,"November 15, 2016"
7762,COMMUNICATION,3.7,218,3.7,10000,Free,0.0,Everyone,"July 12, 2014"
7763,TOOLS,4.2,7063,17.0,1000000,Free,0.0,Everyone,"February 4, 2017"
7764,TOOLS,4.1,37975,23.0,5000000,Free,0.0,Everyone,"February 2, 2017"
7765,TOOLS,4.4,117850,17.0,10000000,Free,0.0,Everyone,"May 19, 2018"
7766,FAMILY,4.6,167974,5.0,500000,Free,0.0,Everyone,"July 27, 2018"
7767,TOOLS,4.2,2630,18.0,100000,Free,0.0,Everyone,"February 2, 2017"
7768,FAMILY,4.4,4756,33.0,100000,Free,0.0,Everyone,"July 19, 2018"
7769,FAMILY,4.3,13,26.0,500,Free,0.0,Everyone,"January 3, 2018"
7770,FAMILY,4.0,3788,32.0,100000,Free,0.0,Everyone,"July 18, 2018"
7771,PERSONALIZATION,4.5,323,38.0,10000,Free,0.0,Everyone,"December 4, 2014"
7772,FAMILY,3.9,14754,21.0,1000000,Free,0.0,Everyone ,"July 22, 2018"
7773,PRODUCTIVITY,3.7,7389,41.0,500000,Free,0.0,Everyone,"March 15, 2017"
7774,TOOLS,4.6,82,1.7,500,Paid,0.99,Everyone,"August 14, 2017"
7775,TOOLS,,55,4.3,100,Paid,1.99,Everyone,"December 24, 2017"
7776,FAMILY,3.8,16,9.9,100,Free,0.0,Everyone,"July 25, 2018"
7777,FAMILY,4.7,92010,5.9,1000000,Free,0.0,Everyone,"July 4, 2018"
7778,FAMILY,,68,2.7,5000,Free,0.0,Everyone,"January 7, 2018"
7779,TOOLS,3.4,202,12.0,10000,Free,0.0,Everyone,"June 16, 2017"
7780,BOOKS_AND_REFERENCE,4.5,68226,16.0,1000000,Free,0.0,Everyone,"August 6, 2018"
7781,TOOLS,4.1,3446,19.0,500000,Free,0.0,Everyone,"February 4, 2017"
7782,TOOLS,4.3,297,2.8,50000,Free,0.0,Everyone,"January 27, 2018"
7783,FAMILY,4.6,3106,3.6,10000,Free,0.0,Everyone,"May 17, 2018"
7784,FAMILY,4.3,6078,37.0,500000,Free,0.0,Everyone,"November 10, 2017"
7785,FAMILY,4.3,219,4.3,5000,Free,0.0,Everyone,"December 21, 2017"
7786,TOOLS,4.0,182,1.7,10000,Free,0.0,Everyone,"August 14, 2017"
7787,TOOLS,,4,3.1,100,Free,0.0,Everyone,"September 19, 2017"
7788,FAMILY,3.5,34,30.0,1000,Free,0.0,Everyone,"July 5, 2017"
7789,FAMILY,2.3,10,5.2,1000,Free,0.0,Everyone,"February 8, 2017"
7790,AUTO_AND_VEHICLES,,1,2.8,5,Free,0.0,Everyone,"April 27, 2018"
7791,TOOLS,3.9,114,18.0,5000,Free,0.0,Everyone,"March 16, 2018"
7792,SPORTS,4.1,7,3.4,100,Paid,3.49,Everyone,"April 13, 2016"
7793,PERSONALIZATION,4.5,561,41.0,10000,Free,0.0,Everyone,"December 4, 2014"
7794,FAMILY,4.6,2167,13.0,100000,Free,0.0,Everyone,"August 6, 2018"
7795,FAMILY,4.4,2420,6.7,50000,Free,0.0,Teen,"July 28, 2018"
7796,FAMILY,3.1,52,9.8,5000,Free,0.0,Everyone,"May 4, 2017"
7797,TOOLS,4.3,77717,14.0,5000000,Free,0.0,Everyone,"December 29, 2016"
7798,MAPS_AND_NAVIGATION,3.3,3,26.0,100,Paid,9.99,Everyone,"October 5, 2016"
7799,FAMILY,5.0,7,22.0,100,Free,0.0,Everyone,"August 9, 2017"
7800,HEALTH_AND_FITNESS,,5,8.7,100,Free,0.0,Everyone,"July 9, 2018"
7801,AUTO_AND_VEHICLES,4.2,12,88.0,500,Free,0.0,Everyone,"February 19, 2018"
7802,TOOLS,3.8,434,18.0,50000,Free,0.0,Everyone,"March 16, 2018"
7803,TOOLS,3.3,47,18.0,5000,Free,0.0,Everyone,"March 16, 2018"
7804,HEALTH_AND_FITNESS,,14,1.3,1000,Free,0.0,Everyone,"March 30, 2018"
7805,TOOLS,5.0,6,4.5,50,Free,0.0,Everyone,"June 5, 2018"
7806,BUSINESS,1.0,1,7.8,100,Free,0.0,Everyone,"July 23, 2014"
7807,PRODUCTIVITY,4.5,40328,23.0,1000000,Free,0.0,Everyone,"October 17, 2016"
7808,PRODUCTIVITY,4.6,1502622,,100000000,Free,0.0,Everyone,"July 3, 2018"
7809,GAME,4.3,22773,,1000000,Free,0.0,Mature ,"August 3, 2018"
7810,PRODUCTIVITY,4.4,26358,50.0,500000,Paid,1.99,Everyone,"January 17, 2014"
7811,GAME,4.1,52163,70.0,1000000,Free,0.0,Mature ,"July 13, 2016"
7812,GAME,4.5,299046,47.0,10000000,Free,0.0,Mature ,"July 12, 2018"
7813,GAME,4.2,41089,42.0,5000000,Free,0.0,Teen,"July 25, 2018"
7814,COMMUNICATION,3.7,25,3.7,1000,Free,0.0,Everyone,"February 6, 2017"
7815,GAME,4.1,1019,39.0,100000,Free,0.0,Teen,"July 23, 2018"
7816,FAMILY,3.9,337,22.0,10000,Free,0.0,Everyone,"May 11, 2018"
7817,GAME,4.5,2526,22.0,100000,Free,0.0,Everyone,"February 14, 2018"
7818,GAME,3.6,2328,12.0,100000,Free,0.0,Everyone,"October 25, 2014"
7819,GAME,3.2,655,14.0,50000,Free,0.0,Teen,"May 18, 2016"
7820,BUSINESS,3.5,125,4.3,10000,Free,0.0,Everyone,"January 5, 2018"
7821,FAMILY,3.7,433,,50000,Free,0.0,Teen,"August 1, 2013"
7822,PERSONALIZATION,4.6,26,8.5,100,Paid,2.49,Everyone,"December 3, 2017"
7823,FAMILY,4.8,33,6.7,5000,Free,0.0,Everyone,"January 27, 2017"
7824,GAME,4.1,4946,7.5,100000,Free,0.0,Teen,"July 16, 2017"
7825,FAMILY,4.4,16459,88.0,500000,Free,0.0,Everyone,"July 15, 2017"
7826,FAMILY,4.3,99,1.1,10000,Free,0.0,Everyone,"February 11, 2013"
7827,BUSINESS,,5,8.3,100,Free,0.0,Everyone,"August 13, 2015"
7828,BUSINESS,4.0,13,5.7,1000,Free,0.0,Everyone,"October 6, 2017"
7829,GAME,3.1,1015,643.0,100000,Free,0.0,Everyone,"November 11, 2015"
7830,GAME,4.2,211,44.0,10000,Free,0.0,Teen,"August 18, 2017"
7831,LIFESTYLE,4.1,75,11.0,10000,Free,0.0,Everyone,"January 14, 2018"
7832,FAMILY,,7,28.0,10,Paid,0.99,Everyone,"May 21, 2018"
7833,GAME,3.5,14823,40.0,1000000,Free,0.0,Teen,"February 15, 2017"
7834,GAME,4.3,8668,9.1,500000,Free,0.0,Teen,"April 1, 2017"
7835,COMMUNICATION,3.8,52,2.1,1000,Free,0.0,Everyone,"August 28, 2015"
7836,GAME,4.3,112565,32.0,1000000,Free,0.0,Teen,"July 21, 2018"
7837,FAMILY,4.8,16,7.8,100,Free,0.0,Everyone,"July 29, 2018"
7838,GAME,2.3,278,2.4,10000,Free,0.0,Teen,"February 11, 2017"
7839,COMMUNICATION,4.3,125,53.0,5000,Free,0.0,Everyone,"October 16, 2017"
7840,TOOLS,4.4,208,6.0,10000,Free,0.0,Everyone,"June 16, 2016"
7841,FAMILY,3.6,783,25.0,50000,Free,0.0,Teen,"June 25, 2016"
7842,FAMILY,5.0,43,3.3,1000,Free,0.0,Everyone,"March 27, 2018"
7843,BOOKS_AND_REFERENCE,,1,34.0,50,Free,0.0,Everyone,"July 24, 2018"
7844,GAME,4.3,211,3.6,50000,Free,0.0,Everyone,"January 26, 2018"
7845,FAMILY,4.2,162,6.2,10000,Free,0.0,Everyone,"February 15, 2018"
7846,FAMILY,4.3,14604,68.0,500000,Free,0.0,Teen,"July 4, 2018"
7847,FAMILY,4.7,160,19.0,5000,Free,0.0,Everyone,"July 25, 2018"
7848,FAMILY,3.9,3253,3.6,100000,Free,0.0,Everyone,"April 10, 2015"
7849,FAMILY,4.4,431,17.0,10000,Free,0.0,Everyone,"June 13, 2016"
7850,GAME,4.4,460,31.0,50000,Free,0.0,Everyone,"June 23, 2018"
7851,GAME,4.3,247,18.0,10000,Free,0.0,Everyone,"September 16, 2016"
7852,PRODUCTIVITY,2.6,85,6.0,5000,Free,0.0,Everyone,"April 21, 2016"
7853,FAMILY,4.3,445,29.0,50000,Free,0.0,Everyone,"June 1, 2017"
7854,MEDICAL,,2,77.0,100,Free,0.0,Everyone,"September 21, 2017"
7855,MEDICAL,3.8,568,42.0,50000,Free,0.0,Everyone,"January 22, 2014"
7856,MEDICAL,4.2,345,14.0,50000,Free,0.0,Everyone,"January 20, 2018"
7857,MEDICAL,4.2,6,29.0,1000,Free,0.0,Everyone,"June 20, 2018"
7858,BOOKS_AND_REFERENCE,4.1,10,5.7,5000,Free,0.0,Everyone,"July 22, 2018"
7859,MEDICAL,4.0,36,36.0,10000,Free,0.0,Everyone,"January 20, 2018"
7860,MEDICAL,4.4,7,8.9,1000,Free,0.0,Everyone,"January 20, 2018"
7861,FAMILY,4.7,6,5.1,1000,Free,0.0,Everyone,"April 1, 2018"
7862,MEDICAL,,2,19.0,10,Paid,0.99,Everyone,"April 17, 2018"
7863,NEWS_AND_MAGAZINES,2.6,13,4.3,1000,Free,0.0,Everyone,"November 1, 2016"
7864,FAMILY,4.3,7,62.0,1000,Free,0.0,Everyone,"February 21, 2017"
7865,FAMILY,5.0,3,29.0,500,Free,0.0,Everyone,"July 4, 2018"
7866,FAMILY,3.7,6,7.8,1000,Free,0.0,Everyone,"June 6, 2018"
7867,MEDICAL,4.3,62,20.0,5000,Free,0.0,Everyone,"December 15, 2014"
7868,TOOLS,4.1,41,986.0,10000,Free,0.0,Everyone,"July 26, 2013"
7869,MEDICAL,4.3,22,18.0,10000,Free,0.0,Everyone,"March 16, 2018"
7870,MEDICAL,3.8,534,14.0,100000,Free,0.0,Everyone,"July 30, 2012"
7871,MEDICAL,4.5,18,9.3,5000,Free,0.0,Everyone,"March 10, 2018"
7872,MEDICAL,5.0,5,17.0,1000,Free,0.0,Everyone,"January 20, 2018"
7873,MEDICAL,,2,1.4,100,Free,0.0,Everyone,"April 23, 2017"
7874,FAMILY,,1,16.0,100,Free,0.0,Everyone,"June 11, 2018"
7875,MEDICAL,3.9,40,4.0,5000,Free,0.0,Everyone,"July 7, 2015"
7876,FAMILY,3.8,271,8.3,50000,Free,0.0,Teen,"June 12, 2017"
7877,FAMILY,4.6,186,9.6,10000,Free,0.0,Everyone,"October 12, 2017"
7878,MEDICAL,,0,11.0,100,Free,0.0,Everyone,"March 16, 2018"
7879,HEALTH_AND_FITNESS,4.6,28,20.0,1000,Free,0.0,Mature ,"April 27, 2017"
7880,PRODUCTIVITY,4.7,315,14.0,10000,Free,0.0,Everyone,"January 22, 2018"
7881,MEDICAL,5.0,6,17.0,1000,Free,0.0,Everyone,"March 10, 2018"
7882,MEDICAL,,1,15.0,1000,Free,0.0,Everyone,"March 10, 2018"
7883,MEDICAL,4.5,18,13.0,10000,Free,0.0,Everyone,"March 16, 2018"
7884,TOOLS,,4,11.0,100,Free,0.0,Everyone,"November 30, 2017"
7885,MEDICAL,4.3,10,46.0,100,Free,0.0,Everyone,"July 19, 2018"
7886,TOOLS,3.5,3988,11.0,1000000,Free,0.0,Everyone,"December 22, 2015"
7887,GAME,3.3,19,1.6,100,Paid,4.49,Everyone,"February 10, 2015"
7888,PRODUCTIVITY,,2,28.0,50,Free,0.0,Everyone,"August 8, 2017"
7889,GAME,4.8,8191,,100000,Free,0.0,Everyone,"May 22, 2018"
7890,FAMILY,3.9,84,11.0,10000,Free,0.0,Everyone,"November 21, 2016"
7891,MEDICAL,,0,4.9,100,Free,0.0,Everyone,"March 24, 2018"
7892,FAMILY,4.5,86,8.6,5000,Free,0.0,Teen,"March 11, 2017"
7893,MEDICAL,,2,23.0,100,Paid,9.99,Everyone,"July 8, 2016"
7894,MEDICAL,3.4,35,24.0,1000,Paid,15.46,Everyone,"May 27, 2015"
7895,SHOPPING,5.0,4,1.6,1000,Free,0.0,Everyone,"May 16, 2016"
7896,FINANCE,5.0,1,8.4,50,Free,0.0,Everyone,"April 20, 2017"
7897,MEDICAL,,3,97.0,50,Paid,0.99,Everyone,"January 22, 2014"
7898,MEDICAL,,2,20.0,100,Paid,9.99,Everyone,"July 9, 2016"
7899,MEDICAL,4.8,12,44.0,100,Paid,6.99,Everyone,"January 22, 2014"
7900,MEDICAL,3.6,35,88.0,10000,Free,0.0,Everyone,"January 20, 2018"
7901,MEDICAL,,0,4.8,50,Free,0.0,Everyone,"July 18, 2018"
7902,FINANCE,4.3,693,32.0,100000,Free,0.0,Teen,"May 3, 2018"
7903,FINANCE,4.0,347,25.0,10000,Free,0.0,Everyone,"February 6, 2018"
7904,FINANCE,4.5,853,27.0,10000,Free,0.0,Everyone,"July 12, 2018"
7905,PRODUCTIVITY,4.6,48,7.3,1000,Free,0.0,Everyone,"November 22, 2017"
7906,FINANCE,4.7,6208,14.0,100000,Free,0.0,Everyone,"June 12, 2018"
7907,FINANCE,3.8,480,15.0,50000,Free,0.0,Everyone,"May 24, 2018"
7908,FINANCE,3.4,295,,10000,Free,0.0,Everyone,"February 13, 2018"
7909,FINANCE,4.7,2374,16.0,10000,Free,0.0,Everyone,"July 31, 2018"
7910,FINANCE,4.0,253,25.0,10000,Free,0.0,Everyone,"May 2, 2018"
7911,FINANCE,4.6,1231,14.0,10000,Free,0.0,Everyone,"June 12, 2018"
7912,FINANCE,2.0,207,2.9,10000,Free,0.0,Everyone,"February 16, 2018"
7913,FINANCE,4.3,231,18.0,10000,Free,0.0,Everyone,"September 15, 2017"
7914,FINANCE,2.0,314,35.0,10000,Free,0.0,Everyone,"March 14, 2017"
7915,FINANCE,3.6,117,25.0,10000,Free,0.0,Everyone,"June 22, 2018"
7916,FINANCE,4.7,3661,14.0,50000,Free,0.0,Everyone,"June 12, 2018"
7917,FINANCE,3.5,805,6.5,50000,Free,0.0,Everyone,"July 17, 2018"
7918,FINANCE,4.0,732,5.5,50000,Free,0.0,Everyone,"April 2, 2018"
7919,FINANCE,3.5,256,28.0,10000,Free,0.0,Everyone,"November 2, 2017"
7920,FINANCE,4.3,323,17.0,10000,Free,0.0,Everyone,"September 8, 2017"
7921,FINANCE,4.1,196,7.3,10000,Free,0.0,Everyone,"June 30, 2018"
7922,FINANCE,4.6,1992,24.0,50000,Free,0.0,Everyone,"June 20, 2018"
7923,FINANCE,3.8,922,2.1,100000,Free,0.0,Everyone,"July 13, 2017"
7924,FINANCE,4.3,4290,24.0,50000,Free,0.0,Everyone,"July 19, 2018"
7925,FINANCE,3.8,109,2.8,10000,Free,0.0,Everyone,"July 20, 2017"
7926,FINANCE,1.0,2,7.2,1000,Free,0.0,Everyone,"July 25, 2017"
